ItemReFabricType,RebodyPattern0LightColor,RebodyPattern1LightColor,RebodyPattern2LightColor,RebodyPattern3LightColor,RebodyPattern4LightColor,RebodyPattern5LightColor,RebodyPattern6LightColor,RebodyPattern7LightColor,RefabricPattern0LightColor,RefabricPattern1LightColor,RefabricPattern2LightColor,RefabricPattern3LightColor,RefabricPattern4LightColor,RefabricPattern5LightColor,RefabricPattern6LightColor,RefabricPattern7LightColor,RemakeLotType,ItemUniqueID,RemakeKitNum,UniqueID,d4f43b0b u8,ReBodyPattern0Color0,ReBodyPattern0Color1,ReBodyPattern1Color0,ReBodyPattern1Color1,ReBodyPattern2Color0,ReBodyPattern2Color1,ReBodyPattern3Color0,ReBodyPattern3Color1,ReBodyPattern4Color0,ReBodyPattern4Color1,ReBodyPattern5Color0,ReBodyPattern5Color1,ReBodyPattern6Color0,ReBodyPattern6Color1,ReBodyPattern7Color0,ReBodyPattern7Color1,ReBodyPatternNum,ReFabricPattern0Color0,ReFabricPattern0Color1,ReFabricPattern0VisibleOff,ReFabricPattern1Color0,ReFabricPattern1Color1,ReFabricPattern2Color0,ReFabricPattern2Color1,ReFabricPattern3Color0,ReFabricPattern3Color1,ReFabricPattern4Color0,ReFabricPattern4Color1,ReFabricPattern5Color0,ReFabricPattern5Color1,ReFabricPattern6Color0,ReFabricPattern6Color1,ReFabricPattern7Color0,ReFabricPattern7Color1,ReFabricPatternNum
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,2596,5,625,0,1,7,6,7,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4070,2,626,0,0,9,4,9,7,10,9,10,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4033,1,627,0,0,12,9,12,10,12,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5543,1,628,0,9,9,8,8,1,1,5,5,7,7,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,3251,2,629,0,11,1,12,8,1,0,4,5,10,12,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4226,4,630,0,4,12,6,12,10,12,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,863,7,641,0,6,0,1,7,4,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5636,1,642,0,8,10,10,7,9,12,1,7,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5635,2,643,0,0,0,1,12,5,13,10,6,9,8,6,12,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4124,1,644,0,0,1,8,1,9,7,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5931,5,647,0,11,11,10,10,9,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5976,1,648,0,6,4,7,3,9,12,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,5978,1,650,0,6,13,7,13,9,13,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,677,3,651,0,6,11,8,9,9,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,6426,1,652,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,2379,1,653,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Yellow,10,9,7,6,4,2,0,3,0,0,0,0,0,0,0,Normal,6826,4,654,0,7,7,6,6,5,5,3,3,2,2,0,0,12,12,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4118,1,655,0,11,10,8,9,0,13,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6832,4,656,0,2,2,2,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Pink,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Normal,6831,4,657,0,9,2,8,2,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7048,2,658,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,4,4,0,4,4,1,2,6,6,5,13,1,1,7,3,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7047,1,659,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,4,4,0,4,5,1,2,6,6,5,13,1,1,7,3,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7133,2,661,0,8,8,12,12,0,0,9,9,10,10,6,6,4,4,2,2,7,14,14,1,14,0,14,2,14,4,14,6,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7134,2,662,0,7,7,8,8,0,0,9,9,10,10,6,6,4,4,2,2,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7137,2,663,0,7,7,8,8,0,0,9,9,10,10,6,6,4,4,2,2,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7132,6,664,0,8,8,12,12,0,0,9,9,10,10,6,6,4,4,2,2,7,14,0,0,14,2,14,5,14,6,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7140,1,665,1,13,12,12,12,13,12,13,12,13,12,13,12,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7138,1,666,1,13,1,6,12,13,7,13,2,5,5,13,10,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7141,1,667,1,13,1,13,0,13,9,13,2,13,0,8,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7145,1,668,1,13,7,13,0,13,9,13,2,13,6,13,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7147,1,669,1,12,6,11,7,9,0,2,7,6,7,4,13,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7144,1,670,1,13,1,13,4,13,6,13,2,7,4,13,4,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,7143,1,671,1,13,13,12,13,12,8,12,13,1,3,5,6,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7146,1,672,1,13,12,1,12,13,12,12,2,13,4,9,10,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7139,1,673,1,13,9,13,8,12,10,13,7,13,7,13,12,13,7,13,12,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,4,5,6,7,8,9,10,1,0,0,0,0,0,0,0,Normal,7135,1,674,0,12,12,0,0,1,1,2,2,0,0,4,4,5,5,6,6,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7136,1,675,0,12,6,10,6,1,6,5,6,2,6,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7148,1,676,0,1,12,4,12,7,12,0,12,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,White,3,4,5,6,7,8,10,2,0,0,0,0,0,0,0,Normal,7189,1,680,0,10,12,10,7,10,0,10,1,10,2,10,3,10,4,10,6,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,White,3,4,5,6,7,8,10,2,0,0,0,0,0,0,0,Normal,7190,1,681,0,10,12,10,7,10,0,10,1,10,2,10,3,10,4,10,6,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1645,7,682,0,1,1,8,8,1,0,9,0,5,5,12,8,10,10,14,14,6,14,14,1,14,10,14,12,14,3,14,6,14,5,14,13,14,2,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7229,1,684,0,6,9,4,12,9,8,7,9,1,9,10,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7237,2,685,0,7,6,1,6,12,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7236,5,686,0,12,6,2,12,7,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7235,2,687,0,1,6,3,6,10,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Purple,8,4,0,0,0,0,0,7,0,0,0,0,0,0,0,Normal,7234,4,688,0,3,9,4,9,7,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7233,3,689,0,1,6,2,6,3,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7232,1,690,0,7,7,1,1,12,12,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7231,2,691,0,1,6,12,6,7,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7230,5,692,0,2,6,1,6,12,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7247,7,694,0,1,9,6,9,4,11,10,12,5,8,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Yellow,10,9,7,6,4,2,0,3,0,0,0,0,0,0,0,Normal,7253,3,696,0,7,7,6,6,5,5,3,3,2,2,0,0,12,12,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6080,7,697,0,9,13,12,13,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6079,6,698,0,9,13,12,13,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6081,7,699,0,9,13,12,13,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6075,3,700,0,9,0,12,7,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Orange,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Normal,6078,5,701,0,9,1,8,12,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7257,1,702,0,10,4,1,2,6,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7258,1,703,0,5,11,5,11,7,11,6,5,2,13,8,9,8,9,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7260,1,705,0,7,1,7,1,7,1,7,1,7,1,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7264,2,707,0,1,7,4,7,6,7,10,7,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,4309,2,708,0,0,0,12,12,10,10,13,9,4,5,8,8,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,690,2,709,1,13,6,13,1,13,2,13,5,13,7,13,8,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1750,2,710,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,5,0,14,10,14,1,14,10,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7284,2,711,1,1,11,4,6,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7280,1,713,0,11,11,9,9,10,10,13,13,9,8,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7281,2,714,0,0,1,9,4,1,4,12,1,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7282,7,715,0,6,6,9,9,2,2,5,5,3,3,14,14,14,14,14,14,4,14,12,0,14,11,14,0,14,0,14,8,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7317,6,717,0,11,11,11,11,10,10,9,9,6,11,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,685,2,719,1,1,13,4,13,12,13,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7391,1,721,0,9,6,7,6,10,6,12,6,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7392,1,722,0,1,13,4,13,7,13,2,13,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1804,7,724,0,12,9,8,10,0,9,10,12,4,5,6,10,2,2,11,10,7,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,6827,7,725,0,7,7,6,6,5,5,3,3,2,2,0,0,12,12,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Warm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Normal,1111,6,726,0,11,11,10,10,9,9,12,12,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7393,2,727,0,11,11,6,10,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7379,7,728,0,12,4,12,1,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1816,2,731,0,12,12,7,7,0,0,9,9,10,10,4,4,2,2,5,5,7,14,12,0,14,3,14,10,14,7,14,2,14,1,14,6,14,5,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1127,1,733,0,0,10,9,6,7,11,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,683,1,734,0,5,12,5,6,5,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7238,2,735,1,10,8,11,8,9,8,12,8,4,12,9,11,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,2333,7,736,0,4,4,10,10,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,950,3,742,0,10,10,12,12,7,7,4,4,1,1,2,2,14,14,14,14,5,14,10,0,14,12,14,12,14,3,14,6,14,5,14,1,14,2,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,987,7,743,0,9,8,8,8,9,0,12,8,10,8,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7153,5,744,0,8,8,7,7,9,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7531,1,745,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,5,0,14,2,14,7,14,6,14,11,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7535,5,746,0,10,10,1,11,4,11,7,11,6,11,2,11,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1449,7,747,0,9,9,12,12,10,10,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7045,2,748,0,11,7,7,6,6,0,4,0,1,9,10,9,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
MyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7150,3,750,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,6,0,14,1,14,4,14,10,14,7,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7599,1,752,0,6,13,0,13,12,13,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7653,2,755,0,1,10,4,12,10,11,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,White,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Normal,7654,2,756,0,1,10,12,11,7,10,6,10,4,10,2,3,14,14,14,14,5,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,Yellow,10,9,7,6,4,2,0,3,0,0,0,0,0,0,0,Normal,6829,7,757,0,7,7,6,7,5,7,3,7,2,7,0,7,12,11,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,335,1,758,0,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,336,1,759,0,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7681,5,762,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,1,0,14,5,14,1,14,4,14,14,14,14,14,14,14,14,
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7682,2,763,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,255,14,1,0,14,5,14,13,14,4,14,14,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7454,3,766,0,8,13,9,13,13,13,6,13,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7453,7,767,0,11,7,11,7,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1087,1,768,0,12,13,1,13,3,13,10,13,9,13,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,290,7,771,0,10,11,1,10,4,10,12,10,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1177,1,772,0,0,6,9,6,4,6,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7525,3,773,0,12,13,6,13,4,13,10,13,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7796,7,774,0,1,13,9,13,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7797,7,775,0,1,10,6,9,14,14,14,14,14,14,14,14,14,14,14,14,1,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7803,1,776,0,12,0,7,9,6,1,5,10,2,7,9,11,10,5,14,14,6,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7800,1,777,0,1,10,4,10,6,6,2,2,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7801,1,778,0,4,11,0,11,1,11,6,10,2,2,14,14,14,14,14,14,4,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
CommonAndMyDesign,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7802,1,779,0,8,8,9,9,12,12,14,14,14,14,14,14,14,14,14,14,2,14,12,0,14,6,14,5,14,1,14,6,14,14,14,14,14,14,
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7804,1,780,0,8,10,11,10,10,9,14,14,14,14,14,14,14,14,14,14,2,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,7390,3,782,0,9,8,1,8,7,9,6,8,14,14,14,14,14,14,14,14,3,14,14,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,�
